order_id,store_id,customer_id,order_date,order_amount
794,40,965,2023-07-20,463.84
795,57,2297,2023-12-13,219.81
796,28,199,2023-11-29,423.27
797,17,1448,2023-01-22,979.3
798,104,1662,2023-07-13,536.78
799,80,463,2023-11-20,531.14
800,66,525,2023-10-18,487.49
801,57,1858,2023-04-14,991.02
802,87,422,2023-03-15,716.6
803,33,892,2023-07-18,183.0
804,21,2123,2023-07-11,596.66
805,120,2465,2023-12-22,713.32
806,89,1636,2023-12-15,569.89
807,80,1085,2023-05-01,702.12
808,56,2202,2023-03-08,548.46
809,4,1650,2023-01-12,577.7
810,73,1251,2023-12-04,791.73
811,5,16,2023-08-25,777.78
812,53,1187,2023-11-07,321.32
813,22,2251,2023-08-05,993.93
814,53,1840,2023-09-04,964.49
815,2,2431,2023-06-27,146.96
816,105,384,2023-03-05,70.98
817,70,1782,2023-04-09,663.92
818,9,859,2023-10-18,906.4
819,69,2222,2023-03-19,717.38
820,80,814,2023-09-16,672.48
821,97,716,2023-02-17,848.27
822,47,990,2023-05-16,212.48
823,54,637,2023-06-18,413.91
824,46,668,2023-03-05,720.3
825,93,187,2023-12-04,428.45
826,26,1238,2023-03-21,19.82
827,111,395,2023-07-30,441.51
828,43,1204,2023-04-20,94.19
829,101,244,2023-06-24,916.08
830,43,2009,2023-01-06,918.65
831,69,78,2023-09-23,267.31
832,71,2448,2023-09-03,958.35
833,14,980,2023-09-27,513.51
834,29,8,2023-02-01,163.66
835,113,1054,2023-11-09,826.49
836,93,1878,2023-06-24,341.75
837,39,1747,2023-12-12,633.46
838,62,235,2023-12-23,685.62
839,93,1079,2023-04-03,547.56
840,108,71,2023-02-13,404.36
841,14,2367,2023-11-09,736.25
842,39,2129,2023-12-28,673.68
843,56,986,2023-08-21,441.65
844,29,1969,2023-03-12,533.45
845,23,714,2023-01-10,674.37
846,57,173,2023-08-28,59.4
847,111,2143,2023-03-05,581.03
848,118,1342,2023-11-30,795.53
849,29,254,2023-07-27,691.79
850,116,1645,2023-12-30,377.98
851,61,463,2023-08-02,663.17
852,69,1582,2023-03-17,461.94
853,20,217,2023-09-20,861.85
854,59,2292,2023-04-12,704.76
855,59,244,2023-09-06,630.69
856,70,1949,2023-10-23,862.92
857,59,1175,2023-07-16,492.01
858,8,2168,2023-01-04,312.7
859,80,411,2023-07-26,284.53
860,65,1320,2023-09-12,343.67
861,112,549,2023-09-12,705.35
862,13,2313,2023-03-17,277.27
863,115,1679,2023-06-04,681.63
864,12,437,2023-03-01,33.65
865,48,1460,2023-03-19,320.08
866,73,1764,2023-09-06,319.71
867,107,1157,2023-04-11,759.76
868,53,1467,2023-02-15,13.7
869,14,1509,2023-11-21,167.45
870,71,656,2023-11-25,950.41
871,37,1705,2023-12-17,429.4
872,115,2084,2023-10-22,156.76
873,94,26,2023-02-02,121.37
874,56,1045,2023-12-27,282.18
875,57,1042,2023-12-15,334.11
876,109,2330,2023-02-12,380.4
877,77,1845,2023-08-01,918.49
878,21,299,2023-11-27,361.99
879,113,1916,2023-12-04,593.46
880,79,2187,2023-02-24,467.74
881,77,70,2023-01-15,625.66
882,62,2108,2023-11-04,673.38
883,89,748,2023-04-04,965.43
884,77,1245,2023-08-17,973.51
885,11,752,2023-07-16,322.18
886,26,1369,2023-01-06,697.98
887,39,1656,2023-10-30,205.41
888,85,1648,2023-01-08,586.52
889,84,1769,2023-03-04,457.38
890,115,2126,2023-12-07,463.05
891,67,1129,2023-11-28,854.74
892,56,1835,2023-12-07,249.03
893,71,21,2023-04-22,247.47
894,22,1179,2023-01-25,115.18
895,10,179,2023-06-13,743.83
896,3,1738,2023-10-29,257.89
897,93,2342,2023-02-04,620.11
898,77,949,2023-08-12,952.7
899,28,1525,2023-01-03,473.81
900,63,1361,2023-05-23,545.56
901,12,2394,2023-10-19,771.95
902,55,1297,2023-09-23,113.67
903,59,582,2023-01-24,94.12
904,103,657,2023-02-24,680.75
905,79,2099,2023-06-20,277.79
906,109,1640,2023-02-16,848.8
907,74,417,2023-07-07,467.29
908,48,189,2023-04-08,794.95
909,33,1745,2023-10-11,163.14
910,94,11,2023-05-12,21.25
911,65,702,2023-11-22,851.18
912,99,128,2023-08-11,707.2
913,51,1415,2023-07-11,715.22
914,70,400,2023-12-20,334.05
915,7,2087,2023-01-02,948.87
916,115,875,2023-12-18,282.54
917,70,439,2023-06-29,887.32
918,33,1008,2023-01-05,274.62
919,26,1084,2023-02-14,439.17
920,84,1825,2023-06-25,118.82
921,92,1270,2023-03-11,329.59
922,79,289,2023-01-07,872.81
923,58,1054,2023-05-24,911.15
924,3,2305,2023-07-01,438.22
925,78,562,2023-06-20,39.76
926,26,126,2023-04-08,269.06
927,111,90,2023-07-12,44.08
928,58,1913,2023-07-09,929.93
929,97,1741,2023-11-29,314.23
930,3,1528,2023-03-23,357.42
931,58,748,2023-12-07,764.29
932,81,238,2023-03-02,899.53
933,90,335,2023-12-12,820.64
934,54,1542,2023-01-30,456.51
935,60,1317,2023-11-03,454.69
936,51,811,2023-11-24,901.2
937,36,2408,2023-07-22,871.78
938,100,1240,2023-05-24,552.98
939,40,1139,2023-09-29,364.41
940,118,1107,2023-06-15,771.96
941,45,1484,2023-10-26,141.73
942,65,1510,2023-06-13,868.92
943,17,1198,2023-06-14,675.99
944,66,1981,2023-12-29,373.73
945,5,2486,2023-04-08,916.02
946,108,1496,2023-06-11,693.5
947,64,881,2023-08-07,220.53
948,60,1880,2023-01-14,828.88
949,38,2366,2023-03-21,699.88
950,85,1497,2023-03-27,962.48
951,11,912,2023-10-03,391.43
952,115,871,2023-11-15,439.86
953,19,611,2023-12-05,31.34
954,52,1218,2023-03-29,784.0
955,85,613,2023-10-21,296.53
956,18,612,2023-12-17,841.45
957,86,324,2023-06-02,17.23
958,110,2223,2023-12-21,502.95
959,80,712,2023-08-20,137.48
960,80,500,2023-09-16,498.66
961,2,1189,2023-10-09,392.94
962,67,777,2023-09-10,453.18
963,19,1844,2023-04-22,166.43
964,120,83,2023-10-21,568.58
965,111,417,2023-05-10,963.24
966,85,2346,2023-09-15,377.09
967,102,2293,2023-08-08,975.79
968,82,1468,2023-02-03,20.64
969,78,929,2023-11-08,190.39
970,14,25,2023-01-01,292.75
971,79,514,2023-05-27,853.31
972,90,973,2023-10-07,732.31
973,30,1356,2023-06-22,711.45
974,59,1236,2023-11-17,698.45
975,7,30,2023-04-28,939.56
976,25,1461,2023-12-21,318.65
977,19,1795,2023-03-11,63.81
978,3,630,2023-09-26,533.82
979,28,163,2023-10-28,711.27
980,2,1868,2023-01-13,231.58
981,22,562,2023-03-02,929.91
982,41,1295,2023-05-09,588.5
983,67,2050,2023-02-24,36.17
984,89,298,2023-03-30,263.24
985,19,948,2023-10-16,370.74
986,78,341,2023-12-18,690.7
987,36,2163,2023-04-24,730.11
988,51,1378,2023-08-15,980.5
989,114,1882,2023-06-02,634.82
990,84,452,2023-10-02,632.21
991,20,1900,2023-06-19,630.45
992,68,1582,2023-09-30,871.5
993,41,458,2023-04-08,922.51
994,93,506,2023-03-10,868.79
995,30,2185,2023-01-04,421.37
996,49,918,2023-04-24,721.04
997,26,248,2023-08-28,21.01
998,70,688,2023-07-27,598.01
999,55,85,2023-11-06,102.26
1000,60,482,2023-06-20,58.79
1001,119,587,2023-06-17,408.55
1002,35,589,2023-05-30,650.28
1003,72,917,2023-12-12,202.51
1004,6,1244,2023-08-10,894.48
1005,45,71,2023-08-03,648.26
1006,65,115,2023-07-06,310.36
1007,69,2331,2023-10-07,341.53
1008,11,1641,2023-02-26,152.14
1009,44,2247,2023-07-16,875.75
1010,21,712,2023-05-14,675.64
1011,84,2109,2023-11-28,514.19
1012,19,1898,2023-06-21,292.48
1013,105,1706,2023-07-23,486.49
1014,107,2081,2023-07-20,191.01
1015,69,2414,2023-08-23,953.44
1016,32,946,2023-09-13,547.0
1017,76,1126,2023-06-13,346.13
1018,49,1724,2023-11-18,596.46
1019,86,1457,2023-07-05,486.57
1020,39,365,2023-08-20,443.79
1021,7,857,2023-10-10,58.15
1022,5,337,2023-02-07,564.62
1023,118,439,2023-08-15,904.68
1024,45,2447,2023-09-26,980.16
1025,116,2286,2023-01-03,190.79
1026,99,2416,2023-11-05,917.34
1027,77,2275,2023-11-28,487.61
1028,22,930,2023-01-13,598.41
1029,114,1940,2023-07-28,597.93
1030,89,277,2023-11-02,696.68
1031,113,1035,2023-12-28,749.04
1032,109,1404,2023-02-28,609.31
1033,103,2112,2023-03-31,931.1
1034,69,846,2023-03-06,528.53
1035,115,1064,2023-09-22,329.22
1036,101,1412,2023-05-05,33.67
1037,3,1945,2023-10-10,953.51
1038,106,745,2023-02-20,430.05
1039,48,4,2023-12-10,552.51
1040,2,777,2023-07-02,366.12
1041,53,2364,2023-05-12,74.42
1042,67,462,2023-08-24,674.71
1043,91,2283,2023-03-11,609.3
1044,36,271,2023-11-17,131.77
1045,111,2371,2023-06-09,909.72
1046,19,154,2023-10-13,506.53
1047,102,95,2023-09-30,460.47
1048,88,2246,2023-07-15,112.09
1049,73,64,2023-06-23,909.6
1050,18,73,2023-01-09,791.78
1051,90,441,2023-05-26,730.22
1052,50,977,2023-05-30,248.57
1053,116,1452,2023-08-18,153.67
1054,84,2094,2023-07-18,354.75
1055,53,1542,2023-07-23,48.71
1056,67,2045,2023-08-26,434.58
1057,82,346,2023-12-18,463.92
1058,48,1021,2023-12-08,236.4
1059,71,48,2023-12-29,553.83
1060,72,1711,2023-08-26,861.31
1061,81,1934,2023-11-25,164.22
1062,47,1171,2023-12-05,282.05
1063,98,339,2023-05-02,960.62
1064,23,1270,2023-03-31,382.28
1065,50,2019,2023-11-06,851.24
1066,63,2094,2023-05-06,609.11
1067,14,1693,2023-08-06,238.58
1068,93,2054,2023-03-01,720.52
1069,9,466,2023-12-03,571.29
1070,98,187,2023-09-16,607.51
1071,41,2433,2023-08-23,699.1
1072,16,2349,2023-12-20,585.06
1073,69,1331,2023-10-26,515.53
1074,40,1482,2023-09-16,664.29
1075,117,1368,2023-09-05,918.72
1076,28,2297,2023-07-20,591.5
1077,80,2359,2023-05-19,797.45
1078,105,1516,2023-11-21,806.87
1079,23,1921,2023-09-15,873.35
1080,75,49,2023-12-29,921.31
1081,47,1009,2023-01-24,716.59
1082,67,899,2023-06-03,913.38
1083,42,944,2023-02-05,892.83
1084,58,1657,2023-03-14,450.68
1085,3,1541,2023-05-10,473.31
1086,19,2276,2023-08-22,165.8
1087,39,1522,2023-05-16,444.0
1088,95,1337,2023-08-03,297.76
1089,40,505,2023-10-15,648.87
1090,33,951,2023-05-17,269.82
1091,101,1116,2023-10-06,421.16
1092,106,2109,2023-09-27,40.34
1093,48,71,2023-10-18,966.91
1094,33,1507,2023-08-05,141.93
1095,74,2429,2023-04-01,918.3
1096,82,1026,2023-05-17,651.15
1097,67,1609,2023-03-21,708.86
1098,28,623,2023-04-23,641.08
1099,8,1869,2023-08-18,877.77
1100,6,596,2023-11-22,334.76
1101,60,2367,2023-08-12,401.74
1102,9,1514,2023-08-25,351.4
1103,63,128,2023-05-07,285.57
1104,61,2241,2023-04-17,822.12
1105,96,832,2023-08-08,502.4
1106,47,392,2023-05-16,341.5
1107,25,2417,2023-10-04,357.02
1108,47,1498,2023-09-08,804.11
1109,11,2362,2023-05-20,998.84
1110,75,2207,2023-08-21,541.01
1111,35,317,2023-12-21,533.9
1112,2,937,2023-06-16,751.68
1113,37,1629,2023-09-14,64.6
1114,11,1033,2023-02-23,473.72
1115,38,670,2023-07-30,576.93
1116,79,885,2023-07-15,850.77
1117,57,1791,2023-04-11,346.51
1118,25,1825,2023-08-06,674.2
1119,19,158,2023-10-30,300.19
1120,64,579,2023-06-10,832.73
1121,74,1234,2023-02-08,364.4
1122,36,1346,2023-11-11,807.62
1123,84,2045,2023-07-20,248.39
1124,31,1528,2023-01-01,449.18
1125,35,2146,2023-05-13,531.46
1126,5,1671,2023-04-06,741.18
1127,19,917,2023-07-25,346.26
1128,65,1343,2023-10-28,640.12
1129,7,1073,2023-06-25,399.35
1130,104,2196,2023-10-20,497.21
1131,24,773,2023-01-18,199.36
1132,95,415,2023-07-16,831.46
1133,20,2209,2023-02-08,976.69
1134,43,1868,2023-11-08,663.51
1135,106,2191,2023-07-18,833.55
1136,107,628,2023-10-08,422.62
1137,53,110,2023-04-26,972.12
1138,88,2254,2023-04-23,663.2
1139,18,2128,2023-10-05,702.35
1140,42,437,2023-06-01,926.24
1141,73,1553,2023-08-29,45.5
1142,13,1057,2023-12-31,554.53
1143,61,775,2023-03-08,83.96
1144,111,920,2023-12-06,733.2
1145,83,1838,2023-10-07,847.19
1146,60,2128,2023-10-05,669.16
1147,105,2056,2023-10-19,178.33
1148,75,202,2023-01-12,184.76
1149,45,2438,2023-06-17,989.66
1150,18,1235,2023-04-15,515.45
1151,28,1072,2023-12-15,499.37
1152,80,1074,2023-02-18,186.58
1153,74,2065,2023-12-13,444.43
1154,53,2466,2023-07-28,235.52
1155,43,1446,2023-02-22,862.3
1156,67,1733,2023-07-18,418.73
1157,51,2310,2023-01-03,827.48
1158,41,1819,2023-07-08,730.75
1159,106,1863,2023-05-12,38.14
1160,44,530,2023-01-22,785.74
1161,50,1618,2023-10-23,138.77
1162,111,361,2023-10-15,886.27
1163,19,1634,2023-05-24,402.84
1164,17,1730,2023-08-15,852.11
1165,21,510,2023-07-03,856.91
1166,47,2225,2023-03-24,34.7
1167,87,284,2023-06-25,31.67
1168,111,2021,2023-03-30,230.77
1169,113,332,2023-05-09,53.2
1170,84,1905,2023-04-18,29.32
1171,118,1503,2023-04-30,962.06
1172,10,2390,2023-06-22,345.18
1173,27,1745,2023-07-19,216.67
1174,37,1464,2023-06-04,950.21
1175,43,315,2023-02-22,52.77
1176,62,962,2023-04-28,469.47
1177,101,1097,2023-03-20,801.85
1178,22,637,2023-09-24,786.81
1179,52,357,2023-02-23,990.23
1180,43,707,2023-02-26,718.59
1181,14,1468,2023-12-20,52.93
1182,14,1619,2023-03-11,485.26
1183,29,787,2023-08-01,487.67
1184,2,1639,2023-04-09,342.94
1185,115,1783,2023-06-22,796.21
1186,9,2454,2023-10-14,339.66
1187,34,1786,2023-12-24,401.87
1188,7,818,2023-07-23,414.14
1189,71,320,2023-02-15,882.51
1190,73,333,2023-03-01,313.09
1191,67,917,2023-01-01,413.77
1192,74,769,2023-07-21,293.68
1193,62,1092,2023-04-07,210.33
1194,44,1933,2023-09-27,437.43
1195,63,2289,2023-04-12,190.66
1196,88,1988,2023-06-19,562.5
1197,111,1174,2023-09-22,914.32
1198,42,823,2023-06-15,54.13
1199,98,1087,2023-09-18,357.03
1200,77,266,2023-02-19,240.13
1201,54,339,2023-03-27,257.12
1202,97,821,2023-01-30,603.99
1203,58,912,2023-10-18,334.25
1204,10,2018,2023-09-29,625.57
1205,94,807,2023-06-17,74.46
1206,49,1927,2023-08-17,5.8
1207,85,934,2023-05-26,185.19
1208,40,2297,2023-06-06,915.11
1209,96,1266,2023-05-05,914.01
1210,19,418,2023-06-07,385.06
1211,11,1047,2023-06-04,38.3
1212,38,2318,2023-10-06,779.2
1213,44,770,2023-07-25,638.47
1214,38,553,2023-05-23,881.3
1215,4,1603,2023-11-21,892.44
1216,39,845,2023-06-13,154.97
1217,72,579,2023-09-01,803.51
1218,76,1009,2023-09-26,573.09
1219,41,1690,2023-11-15,907.16
1220,69,1681,2023-05-08,46.95
1221,42,326,2023-04-21,774.09
1222,79,1569,2023-07-09,812.96
1223,12,657,2023-09-14,447.24
1224,109,973,2023-05-11,155.37
1225,82,1350,2023-05-19,255.35
1226,12,1977,2023-08-25,865.23
1227,97,480,2023-06-29,538.44
1228,54,1234,2023-06-21,334.25
1229,100,312,2023-03-19,316.81
1230,101,1566,2023-04-29,521.67
1231,29,777,2023-01-27,399.33
1232,35,1543,2023-07-08,796.7
1233,71,536,2023-12-28,234.07
1234,110,157,2023-08-10,338.45
1235,92,1377,2023-03-22,817.89
1236,57,126,2023-01-22,593.47
1237,42,236,2023-01-23,711.13
1238,55,637,2023-08-19,961.88
1239,108,639,2023-04-17,675.2
1240,11,1075,2023-01-22,163.89
1241,11,684,2023-09-11,485.53
1242,17,1770,2023-05-30,604.33
1243,18,12,2023-12-04,445.0
1244,103,920,2023-02-22,746.78
1245,116,1898,2023-01-17,327.69
1246,11,1630,2023-08-20,58.98
1247,95,2032,2023-05-12,36.73
1248,3,971,2023-08-02,109.5
1249,31,197,2023-01-25,883.51
1250,33,1790,2023-06-12,193.98
1251,5,1438,2023-03-11,755.01
1252,52,781,2023-05-19,860.25
1253,98,336,2023-12-30,569.64
1254,21,1950,2023-01-29,111.0
1255,110,726,2023-09-03,541.53
1256,115,2333,2023-06-28,734.42
1257,7,821,2023-03-22,606.44
1258,98,1654,2023-04-14,355.83
1259,57,1562,2023-06-28,727.85
1260,70,1338,2023-01-27,699.3
1261,37,444,2023-08-28,113.33
1262,25,919,2023-08-07,565.51
1263,89,1672,2023-03-10,395.4
1264,9,1358,2023-09-14,620.76
1265,82,1458,2023-07-09,834.42
1266,93,2485,2023-09-09,187.86
1267,6,2008,2023-12-12,860.41
1268,84,1795,2023-09-25,582.79
1269,26,846,2023-03-05,932.9
1270,71,2445,2023-04-19,274.79
1271,33,288,2023-12-20,894.33
1272,28,1313,2023-08-14,137.73
1273,120,1500,2023-11-11,948.08
1274,82,1760,2023-01-18,584.8
1275,85,1716,2023-08-07,635.14
1276,110,737,2023-10-02,573.22
1277,10,2461,2023-11-10,572.92
1278,30,613,2023-05-10,978.07
1279,12,1771,2023-04-15,507.81
1280,91,1443,2023-07-11,888.92
1281,107,2011,2023-09-27,69.72
1282,85,2126,2023-06-10,979.91
1283,10,2303,2023-11-11,255.96
1284,2,1623,2023-04-04,195.46
1285,8,2216,2023-06-22,555.17
1286,84,279,2023-08-12,323.14
1287,39,1634,2023-12-18,976.92
1288,66,2095,2023-09-24,694.36
1289,3,1656,2023-09-14,133.36
1290,117,1688,2023-08-19,691.9
1291,3,2022,2023-06-12,57.54
1292,115,2046,2023-05-30,693.37
1293,90,2385,2023-12-31,129.17
1294,76,125,2023-05-01,767.43
1295,31,2014,2023-09-22,278.65
1296,80,1646,2023-10-28,749.1
1297,102,1340,2023-09-16,245.39
1298,105,1350,2023-09-05,600.74
1299,38,440,2023-06-06,54.46
1300,47,2067,2023-09-01,338.78
1301,31,3,2023-09-05,778.86
1302,2,1162,2023-01-14,34.51
1303,79,1655,2023-08-07,427.27
1304,112,1906,2023-04-28,798.19
1305,73,1491,2023-05-01,631.15
1306,5,466,2023-09-11,733.16
1307,97,2484,2023-06-23,555.77
1308,85,2495,2023-03-11,240.39
1309,37,523,2023-09-30,753.48
1310,96,435,2023-11-16,157.49
1311,71,2160,2023-02-15,947.65
1312,90,382,2023-12-10,531.84
1313,10,580,2023-11-17,702.44
1314,25,749,2023-05-04,27.57
1315,78,1022,2023-04-03,589.24
1316,5,1697,2023-02-13,636.52
1317,73,1081,2023-05-06,222.64
1318,100,828,2023-08-22,718.3
1319,89,636,2023-12-23,746.14
1320,24,653,2023-10-05,633.22
1321,60,1099,2023-02-07,632.79
1322,4,910,2023-10-15,327.23
1323,68,375,2023-10-19,223.03
1324,76,1935,2023-11-03,426.56
1325,3,2174,2023-04-04,601.13
1326,55,1115,2023-10-03,296.95
1327,78,1973,2023-09-09,964.77
1328,40,612,2023-02-12,718.33
1329,95,79,2023-07-03,139.01
1330,18,901,2023-06-21,415.87
1331,16,1778,2023-06-02,222.58
1332,104,1274,2023-08-30,158.6
1333,75,295,2023-04-01,137.01
1334,58,953,2023-03-13,626.66
1335,75,400,2023-05-08,930.32
1336,15,1280,2023-05-08,964.69
1337,5,2338,2023-04-10,877.52
1338,98,510,2023-07-20,572.32
1339,100,830,2023-10-01,851.45
1340,14,454,2023-06-21,475.3
1341,20,1554,2023-08-12,937.16
1342,17,2114,2023-04-27,489.0
1343,38,555,2023-02-09,300.0
1344,6,1988,2023-10-28,902.25
1345,9,2086,2023-10-02,701.32
1346,21,459,2023-04-28,794.77
1347,71,1192,2023-03-11,215.84
1348,88,1903,2023-09-22,713.0
1349,7,619,2023-06-15,342.06
1350,83,840,2023-05-23,739.04
1351,46,1265,2023-11-14,416.09
1352,108,976,2023-06-01,462.08
1353,64,1156,2023-05-14,134.12
1354,106,2355,2023-08-23,828.12
1355,118,105,2023-09-01,704.72
1356,74,348,2023-04-06,736.56
1357,47,1227,2023-10-18,74.71
1358,19,209,2023-05-02,753.12
1359,45,656,2023-02-28,835.97
1360,21,21,2023-01-22,663.86
1361,43,2056,2023-04-30,335.3
1362,80,1601,2023-01-08,30.49
1363,24,2130,2023-08-30,947.9
1364,52,109,2023-02-04,137.7
1365,41,2189,2023-09-08,740.97
1366,77,1167,2023-09-29,602.76
1367,13,1520,2023-06-06,160.41
1368,95,1791,2023-03-26,818.65
1369,14,2217,2023-04-22,835.52
1370,45,21,2023-03-06,842.76
1371,30,2381,2023-08-30,405.49
1372,28,2348,2023-11-09,946.96
1373,114,603,2023-05-12,719.16
1374,96,1741,2023-10-05,953.17
1375,61,1788,2023-12-29,152.77
1376,72,2148,2023-10-29,687.67
1377,109,1742,2023-08-01,874.6
1378,46,1656,2023-09-22,61.71
1379,118,1282,2023-02-28,986.16
1380,77,1713,2023-06-20,89.66
1381,118,2279,2023-01-24,267.41
1382,58,1589,2023-03-15,897.67
1383,7,242,2023-04-28,423.92
1384,72,415,2023-06-22,198.98
1385,119,989,2023-01-25,88.53
1386,17,2102,2023-02-23,385.49
1387,84,1576,2023-09-14,66.43
1388,31,1618,2023-09-23,288.05
1389,78,283,2023-08-30,532.23
1390,86,1687,2023-05-22,819.2
1391,2,586,2023-11-06,368.17
1392,85,1034,2023-07-06,683.45
1393,81,1999,2023-05-26,484.12
1394,101,809,2023-05-23,873.7
1395,13,66,2023-07-30,901.65
1396,29,1686,2023-12-19,828.35
1397,26,1225,2023-06-26,844.14
1398,53,536,2023-11-11,854.2
1399,10,2385,2023-09-27,943.88
1400,39,192,2023-05-06,100.56
1401,50,412,2023-04-23,860.69
1402,4,1956,2023-04-02,730.37
1403,70,1112,2023-03-08,896.06
1404,25,2021,2023-06-21,317.84
1405,114,1206,2023-06-18,391.08
1406,92,2093,2023-02-27,924.25
1407,50,2086,2023-03-03,146.91
1408,88,73,2023-10-08,443.01
1409,63,244,2023-02-20,338.82
1410,21,12,2023-12-05,453.25
1411,4,181,2023-07-08,282.19
1412,7,2004,2023-05-17,95.67
1413,24,2136,2023-10-17,658.56
1414,54,789,2023-09-10,687.1
1415,28,1965,2023-07-08,75.37
1416,114,2127,2023-05-22,95.34
1417,75,1978,2023-11-20,646.97
1418,7,1835,2023-03-22,856.57
1419,84,2346,2023-02-19,762.73
1420,99,1255,2023-03-27,969.49
1421,2,2196,2023-10-24,256.39
1422,21,1107,2023-11-09,510.68
1423,12,1568,2023-05-28,795.83
1424,100,1285,2023-08-17,289.18
1425,52,432,2023-04-07,130.22
1426,16,2424,2023-10-16,813.51
1427,110,1575,2023-04-07,674.17
1428,65,2176,2023-05-19,674.97
1429,87,1315,2023-01-29,739.01
1430,50,1685,2023-08-23,256.49
1431,72,1337,2023-09-17,233.24
1432,53,761,2023-04-30,453.66
1433,50,44,2023-10-29,827.71
1434,4,1813,2023-05-21,947.85
1435,41,72,2023-06-19,251.72
1436,50,477,2023-02-12,449.03
1437,12,1063,2023-06-24,827.27
1438,8,706,2023-05-04,519.58
1439,14,1598,2023-11-11,314.7
1440,55,2115,2023-03-22,217.7
1441,72,204,2023-03-21,171.69
1442,55,1186,2023-01-31,243.85
1443,51,2373,2023-04-05,252.86
1444,36,520,2023-09-09,324.17
1445,3,2188,2023-01-25,309.88
1446,115,2217,2023-05-02,431.63
1447,12,1467,2023-09-03,894.61
1448,52,2484,2023-01-08,808.78
1449,74,1232,2023-01-04,978.0
1450,119,2139,2023-02-23,801.72
1451,32,349,2023-10-10,415.94
1452,9,58,2023-01-23,680.56
1453,70,2042,2023-09-15,24.91
1454,90,184,2023-05-13,18.28
1455,92,1019,2023-01-05,973.02
1456,66,1369,2023-07-16,821.02
1457,80,2365,2023-12-21,866.97
1458,30,98,2023-11-29,741.75
1459,30,1255,2023-11-28,904.94
1460,102,845,2023-08-21,615.39
1461,59,2463,2023-10-15,618.67
1462,79,1604,2023-09-13,323.41
1463,102,771,2023-03-26,500.33
1464,32,2338,2023-08-16,256.95
1465,6,179,2023-04-03,787.12
1466,15,1958,2023-10-09,563.55
1467,71,117,2023-10-22,145.33
1468,29,823,2023-05-20,889.43
1469,24,1819,2023-12-30,430.77
1470,23,2263,2023-04-14,880.58
1471,49,1184,2023-01-17,348.98
1472,30,1334,2023-07-13,854.7
1473,27,160,2023-11-30,73.56
1474,18,823,2023-06-30,538.6
1475,20,1504,2023-09-07,338.22
1476,33,2004,2023-04-23,646.4
1477,101,1555,2023-10-26,604.74
1478,7,1787,2023-12-08,275.27
1479,96,2279,2023-08-16,970.86
1480,20,2392,2023-09-14,397.13
1481,63,606,2023-12-27,13.98
1482,104,363,2023-09-21,65.17
1483,81,99,2023-09-01,984.1
1484,40,2106,2023-09-25,978.51
1485,20,1083,2023-04-09,401.76
1486,111,743,2023-07-16,100.21
1487,110,1133,2023-07-18,40.94
1488,4,197,2023-01-20,819.27
1489,51,1331,2023-05-21,612.71
1490,27,1488,2023-03-22,916.22
1491,5,1362,2023-02-21,474.05
1492,88,762,2023-09-08,846.59
1493,90,1037,2023-03-19,226.27
1494,117,2378,2023-07-22,578.74
1495,87,2282,2023-01-22,21.61
1496,23,959,2023-05-29,474.23
1497,107,234,2023-10-20,124.92
1498,115,1729,2023-10-31,729.66
1499,104,2081,2023-03-01,313.54
1500,43,452,2023-03-09,927.78
1501,10,956,2023-12-05,378.03
1502,96,614,2023-09-03,317.04
1503,85,2295,2023-05-26,593.53
1504,11,192,2023-05-20,534.0
1505,10,502,2023-09-11,638.24
1506,27,1040,2023-03-03,321.18
1507,29,639,2023-08-21,689.77
1508,63,333,2023-11-01,212.89
1509,8,2429,2023-06-23,295.47
1510,98,942,2023-03-21,821.28
1511,21,1623,2023-10-13,961.55
1512,110,1483,2023-07-14,885.12
1513,48,2189,2023-12-15,248.57
1514,63,915,2023-05-05,256.81
1515,101,1561,2023-02-12,709.95
